Region Code,Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,CHE,1996,All,Age75_79,[75-79],8025,100,,4008.491509
EU,CHE,1996,All,Age80_84,[80-84],10979,100,,7251.651255
EU,CHE,1996,All,Age85_over,[85+],21084,100,,16395.02333
EU,CHE,1996,Male,Age_all,[All],30774,100,624.0503982,891.1734044
EU,CHE,1996,Male,Age00,[0],226,100,,536.8171021
EU,CHE,1996,Male,Age01_04,[1-4],57,100,,32.87197232
EU,CHE,1996,Male,Age05_09,[5-9],42,100,,19.35483871
EU,CHE,1996,Male,Age10_14,[10-14],31,100,,14.83253589
EU,CHE,1996,Male,Age15_19,[15-19],128,100,,62.19630709
EU,CHE,1996,Male,Age20_24,[20-24],273,100,,125
EU,CHE,1996,Male,Age25_29,[25-29],316,100,,118.1308411
EU,CHE,1996,Male,Age30_34,[30-34],435,100,,140.1869159
EU,CHE,1996,Male,Age35_39,[35-39],458,100,,158.3131697
EU,CHE,1996,Male,Age40_44,[40-44],510,100,,196.4560863
EU,CHE,1996,Male,Age45_49,[45-49],749,100,,294.0714566
EU,CHE,1996,Male,Age50_54,[50-54],1096,100,,461.8626212
EU,CHE,1996,Male,Age55_59,[55-59],1382,100,,739.8286938
EU,CHE,1996,Male,Age60_64,[60-64],1957,100,,1197.674419
EU,CHE,1996,Male,Age65_69,[65-69],2791,100,,2052.205882
EU,CHE,1996,Male,Age70_74,[70-74],3932,100,,3473.498233
EU,CHE,1996,Male,Age75_79,[75-79],4449,100,,5540.473225
EU,CHE,1996,Male,Age80_84,[80-84],5135,100,,9598.130841
EU,CHE,1996,Male,Age85_over,[85+],6807,100,,19013.96648
EU,CHE,1996,Female,Age_all,[All],31869,100,363.0996887,880.6997181
EU,CHE,1996,Female,Age00,[0],164,100,,410
EU,CHE,1996,Female,Age01_04,[1-4],42,100,,25.53191489
EU,CHE,1996,Female,Age05_09,[5-9],23,100,,11.19221411
EU,CHE,1996,Female,Age10_14,[10-14],28,100,,14.17004049
EU,CHE,1996,Female,Age15_19,[15-19],61,100,,31.23399898
EU,CHE,1996,Female,Age20_24,[20-24],66,100,,30.31694993
EU,CHE,1996,Female,Age25_29,[25-29],117,100,,42.51453488
EU,CHE,1996,Female,Age30_34,[30-34],190,100,,62.2542595
EU,CHE,1996,Female,Age35_39,[35-39],206,100,,73.70304115
EU,CHE,1996,Female,Age40_44,[40-44],305,100,,120.0314837
EU,CHE,1996,Female,Age45_49,[45-49],406,100,,162.0758483
EU,CHE,1996,Female,Age50_54,[50-54],633,100,,271.2082262
EU,CHE,1996,Female,Age55_59,[55-59],741,100,,385.3354134
EU,CHE,1996,Female,Age60_64,[60-64],1057,100,,594.1540191
EU,CHE,1996,Female,Age65_69,[65-69],1555,100,,937.3116335
EU,CHE,1996,Female,Age70_74,[70-74],2578,100,,1678.385417
EU,CHE,1996,Female,Age75_79,[75-79],3576,100,,2982.485405
EU,CHE,1996,Female,Age80_84,[80-84],5844,100,,5969.356486
EU,CHE,1996,Female,Age85_over,[85+],14277,100,,15384.69828
EU,CHE,1997,All,Age_all,[All],62880,100,469.100408,887.0205533
EU,CHE,1997,All,Age00,[0],387,100,,476.6009852
EU,CHE,1997,All,Age01_04,[1-4],103,100,,30.99608787
EU,CHE,1997,All,Age05_09,[5-9],53,100,,12.38896681
EU,CHE,1997,All,Age10_14,[10-14],62,100,,15.18491305
EU,CHE,1997,All,Age15_19,[15-19],194,100,,47.99604156
EU,CHE,1997,All,Age20_24,[20-24],321,100,,75.83274274
EU,CHE,1997,All,Age25_29,[25-29],353,100,,67.40500286
EU,CHE,1997,All,Age30_34,[30-34],528,100,,85.97948217
EU,CHE,1997,All,Age35_39,[35-39],602,100,,104.0442447
EU,CHE,1997,All,Age40_44,[40-44],787,100,,150.8819018
EU,CHE,1997,All,Age45_49,[45-49],1236,100,,246.9037155
EU,CHE,1997,All,Age50_54,[50-54],1785,100,,371.333472
EU,CHE,1997,All,Age55_59,[55-59],2229,100,,572.4191063
EU,CHE,1997,All,Age60_64,[60-64],2964,100,,864.8964109
EU,CHE,1997,All,Age65_69,[65-69],4399,100,,1445.612882
EU,CHE,1997,All,Age70_74,[70-74],6227,100,,2331.336578
EU,CHE,1997,All,Age75_79,[75-79],8230,100,,3945.349952
EU,CHE,1997,All,Age80_84,[80-84],10572,100,,7128.792987
EU,CHE,1997,All,Age85_over,[85+],21848,100,,16564.06369
EU,CHE,1997,Male,Age_all,[All],30680,100,612.1611796,886.346565
EU,CHE,1997,Male,Age00,[0],201,100,,482.0143885
EU,CHE,1997,Male,Age01_04,[1-4],64,100,,37.51465416
EU,CHE,1997,Male,Age05_09,[5-9],28,100,,12.73306048
EU,CHE,1997,Male,Age10_14,[10-14],32,100,,15.25262154
EU,CHE,1997,Male,Age15_19,[15-19],133,100,,64.03466538
EU,CHE,1997,Male,Age20_24,[20-24],253,100,,119.1148776
EU,CHE,1997,Male,Age25_29,[25-29],257,100,,99.84459985
EU,CHE,1997,Male,Age30_34,[30-34],376,100,,121.8800648
EU,CHE,1997,Male,Age35_39,[35-39],392,100,,133.5149864
EU,CHE,1997,Male,Age40_44,[40-44],510,100,,193.1818182
EU,CHE,1997,Male,Age45_49,[45-49],790,100,,313.4920635
EU,CHE,1997,Male,Age50_54,[50-54],1141,100,,470.9038382
EU,CHE,1997,Male,Age55_59,[55-59],1436,100,,746.74987
EU,CHE,1997,Male,Age60_64,[60-64],1941,100,,1179.93921
EU,CHE,1997,Male,Age65_69,[65-69],2789,100,,2022.480058
EU,CHE,1997,Male,Age70_74,[70-74],3723,100,,3280.176212
EU,CHE,1997,Male,Age75_79,[75-79],4525,100,,5412.679426
EU,CHE,1997,Male,Age80_84,[80-84],4992,100,,9436.672968
EU,CHE,1997,Male,Age85_over,[85+],7097,100,,19285.32609
EU,CHE,1997,Female,Age_all,[All],32200,100,362.3882155,887.6636802
EU,CHE,1997,Female,Age00,[0],186,100,,470.886076
EU,CHE,1997,Female,Age01_04,[1-4],39,100,,24.1187384
EU,CHE,1997,Female,Age05_09,[5-9],25,100,,12.02501203
EU,CHE,1997,Female,Age10_14,[10-14],30,100,,15.11335013
EU,CHE,1997,Female,Age15_19,[15-19],61,100,,31.043257
EU,CHE,1997,Female,Age20_24,[20-24],68,100,,32.24276909
EU,CHE,1997,Female,Age25_29,[25-29],96,100,,36.04956816
EU,CHE,1997,Female,Age30_34,[30-34],152,100,,49.7382199
EU,CHE,1997,Female,Age35_39,[35-39],210,100,,73.68421053
EU,CHE,1997,Female,Age40_44,[40-44],277,100,,107.5310559
EU,CHE,1997,Female,Age45_49,[45-49],446,100,,179.4046661
EU,CHE,1997,Female,Age50_54,[50-54],644,100,,270.1342282
EU,CHE,1997,Female,Age55_59,[55-59],793,100,,402.3338407
EU,CHE,1997,Female,Age60_64,[60-64],1023,100,,574.0740741
EU,CHE,1997,Female,Age65_69,[65-69],1610,100,,967.5480769
EU,CHE,1997,Female,Age70_74,[70-74],2504,100,,1630.208333
EU,CHE,1997,Female,Age75_79,[75-79],3705,100,,2964
EU,CHE,1997,Female,Age80_84,[80-84],5580,100,,5849.056604
EU,CHE,1997,Female,Age85_over,[85+],14751,100,,15511.04101
EU,CHE,1998,All,Age_all,[All],62567,100,459.0422068,877.2852294
EU,CHE,1998,All,Age00,[0],375,100,,474.8518462
EU,CHE,1998,All,Age01_04,[1-4],80,100,,24.40892268
EU,CHE,1998,All,Age05_09,[5-9],49,100,,11.40314541
EU,CHE,1998,All,Age10_14,[10-14],69,100,,16.75550321
EU,CHE,1998,All,Age15_19,[15-19],175,100,,42.82435164
EU,CHE,1998,All,Age20_24,[20-24],312,100,,74.18909183
EU,CHE,1998,All,Age25_29,[25-29],360,100,,70.35399787
EU,CHE,1998,All,Age30_34,[30-34],494,100,,80.92523426
EU,CHE,1998,All,Age35_39,[35-39],539,100,,90.9836702
EU,CHE,1998,All,Age40_44,[40-44],810,100,,152.3157637
EU,CHE,1998,All,Age45_49,[45-49],1107,100,,221.998508
EU,CHE,1998,All,Age50_54,[50-54],1761,100,,361.0737484
EU,CHE,1998,All,Age55_59,[55-59],2273,100,,562.2299231
EU,CHE,1998,All,Age60_64,[60-64],3047,100,,884.6089082
EU,CHE,1998,All,Age65_69,[65-69],4096,100,,1332.669601
EU,CHE,1998,All,Age70_74,[70-74],6125,100,,2283.258219
EU,CHE,1998,All,Age75_79,[75-79],8672,100,,4006.764187
EU,CHE,1998,All,Age80_84,[80-84],10346,100,,7110.310844
EU,CHE,1998,All,Age85_over,[85+],21877,100,,16148.12847
EU,CHE,1998,Male,Age_all,[All],31016,100,608.3286794,889.5290194
EU,CHE,1998,Male,Age00,[0],222,100,,548.5680397
EU,CHE,1998,Male,Age01_04,[1-4],48,100,,28.53168801
EU,CHE,1998,Male,Age05_09,[5-9],31,100,,14.02505508
EU,CHE,1998,Male,Age10_14,[10-14],45,100,,21.26292313
EU,CHE,1998,Male,Age15_19,[15-19],134,100,,63.83536193
EU,CHE,1998,Male,Age20_24,[20-24],237,100,,111.8399321
EU,CHE,1998,Male,Age25_29,[25-29],270,100,,106.8769371
EU,CHE,1998,Male,Age30_34,[30-34],345,100,,112.6674091
EU,CHE,1998,Male,Age35_39,[35-39],349,100,,116.1169687
EU,CHE,1998,Male,Age40_44,[40-44],527,100,,195.1100317
EU,CHE,1998,Male,Age45_49,[45-49],702,100,,279.8518619
EU,CHE,1998,Male,Age50_54,[50-54],1104,100,,449.2169221
EU,CHE,1998,Male,Age55_59,[55-59],1496,100,,747.3199389
EU,CHE,1998,Male,Age60_64,[60-64],2071,100,,1247.845944
EU,CHE,1998,Male,Age65_69,[65-69],2645,100,,1888.853976
EU,CHE,1998,Male,Age70_74,[70-74],3731,100,,3265.416864
EU,CHE,1998,Male,Age75_79,[75-79],4795,100,,5528.460909
EU,CHE,1998,Male,Age80_84,[80-84],4977,100,,9516.070438
EU,CHE,1998,Male,Age85_over,[85+],7287,100,,19170.76636
EU,CHE,1998,Female,Age_all,[All],31551,100,347.5185059,865.5731984
EU,CHE,1998,Female,Age00,[0],153,100,,397.3716334
EU,CHE,1998,Female,Age01_04,[1-4],32,100,,20.06080933
EU,CHE,1998,Female,Age05_09,[5-9],18,100,,8.62593627
EU,CHE,1998,Female,Age10_14,[10-14],24,100,,11.98986856
EU,CHE,1998,Female,Age15_19,[15-19],41,100,,20.63090308
EU,CHE,1998,Female,Age20_24,[20-24],75,100,,35.94760277
EU,CHE,1998,Female,Age25_29,[25-29],90,100,,34.73951156
EU,CHE,1998,Female,Age30_34,[30-34],149,100,,48.97626459
EU,CHE,1998,Female,Age35_39,[35-39],190,100,,65.10082061
EU,CHE,1998,Female,Age40_44,[40-44],283,100,,108.1448759
EU,CHE,1998,Female,Age45_49,[45-49],405,100,,163.4349589
EU,CHE,1998,Female,Age50_54,[50-54],657,100,,271.5425851
EU,CHE,1998,Female,Age55_59,[55-59],777,100,,380.6938722
EU,CHE,1998,Female,Age60_64,[60-64],976,100,,546.8399821
EU,CHE,1998,Female,Age65_69,[65-69],1451,100,,867.1953909
EU,CHE,1998,Female,Age70_74,[70-74],2394,100,,1554.555549
EU,CHE,1998,Female,Age75_79,[75-79],3877,100,,2989.182813
EU,CHE,1998,Female,Age80_84,[80-84],5369,100,,5760.358775
EU,CHE,1998,Female,Age85_over,[85+],14590,100,,14969.32264
EU,CHE,1999,All,Age_all,[All],62499,100,449.3739846,872.0703896
EU,CHE,1999,All,Age00,[0],361,100,,462.9926511
EU,CHE,1999,All,Age01_04,[1-4],86,100,,26.50729413
EU,CHE,1999,All,Age05_09,[5-9],51,100,,11.90123376
EU,CHE,1999,All,Age10_14,[10-14],68,100,,16.27319828
EU,CHE,1999,All,Age15_19,[15-19],181,100,,43.79364242
EU,CHE,1999,All,Age20_24,[20-24],274,100,,65.63330148
EU,CHE,1999,All,Age25_29,[25-29],351,100,,70.81367128
EU,CHE,1999,All,Age30_34,[30-34],423,100,,70.64222635
EU,CHE,1999,All,Age35_39,[35-39],541,100,,89.2717177
EU,CHE,1999,All,Age40_44,[40-44],766,100,,141.1872261
EU,CHE,1999,All,Age45_49,[45-49],1070,100,,214.7701658
EU,CHE,1999,All,Age50_54,[50-54],1688,100,,343.3141202
EU,CHE,1999,All,Age55_59,[55-59],2210,100,,525.7736128
EU,CHE,1999,All,Age60_64,[60-64],3012,100,,867.5440037
EU,CHE,1999,All,Age65_69,[65-69],4136,100,,1331.744856
EU,CHE,1999,All,Age70_74,[70-74],5994,100,,2220.345387
EU,CHE,1999,All,Age75_79,[75-79],8700,100,,3886.02772
EU,CHE,1999,All,Age80_84,[80-84],10003,100,,6960.400242
EU,CHE,1999,All,Age85_over,[85+],22584,100,,16291.7863
EU,CHE,1999,Male,Age_all,[All],30430,100,585.3453361,868.1667531
EU,CHE,1999,Male,Age00,[0],215,100,,537.4596905
EU,CHE,1999,Male,Age01_04,[1-4],49,100,,29.44446114
EU,CHE,1999,Male,Age05_09,[5-9],31,100,,14.04666211
EU,CHE,1999,Male,Age10_14,[10-14],39,100,,18.16818146
EU,CHE,1999,Male,Age15_19,[15-19],120,100,,56.42252952
EU,CHE,1999,Male,Age20_24,[20-24],207,100,,98.29806633
EU,CHE,1999,Male,Age25_29,[25-29],253,100,,103.1200962
EU,CHE,1999,Male,Age30_34,[30-34],281,100,,94.00162579
EU,CHE,1999,Male,Age35_39,[35-39],332,100,,108.1852575
EU,CHE,1999,Male,Age40_44,[40-44],501,100,,181.6382245
EU,CHE,1999,Male,Age45_49,[45-49],678,100,,270.7062318
EU,CHE,1999,Male,Age50_54,[50-54],1066,100,,430.6670491
EU,CHE,1999,Male,Age55_59,[55-59],1433,100,,686.6578499
EU,CHE,1999,Male,Age60_64,[60-64],2010,100,,1198.475968
EU,CHE,1999,Male,Age65_69,[65-69],2614,100,,1834.746477
EU,CHE,1999,Male,Age70_74,[70-74],3683,100,,3188.993082
EU,CHE,1999,Male,Age75_79,[75-79],4791,100,,5351.93646
EU,CHE,1999,Male,Age80_84,[80-84],4791,100,,9204.080457
EU,CHE,1999,Male,Age85_over,[85+],7336,100,,18737.70785
EU,CHE,1999,Female,Age_all,[All],32069,100,347.1514381,875.8071154
EU,CHE,1999,Female,Age00,[0],146,100,,384.5343447
EU,CHE,1999,Female,Age01_04,[1-4],37,100,,23.41416494
EU,CHE,1999,Female,Age05_09,[5-9],20,100,,9.62306456
EU,CHE,1999,Female,Age10_14,[10-14],29,100,,14.27137261
EU,CHE,1999,Female,Age15_19,[15-19],61,100,,30.40559064
EU,CHE,1999,Female,Age20_24,[20-24],67,100,,32.38482843
EU,CHE,1999,Female,Age25_29,[25-29],98,100,,39.14957535
EU,CHE,1999,Female,Age30_34,[30-34],142,100,,47.35527461
EU,CHE,1999,Female,Age35_39,[35-39],209,100,,69.86835331
EU,CHE,1999,Female,Age40_44,[40-44],265,100,,99.35550148
EU,CHE,1999,Female,Age45_49,[45-49],392,100,,158.2233775
EU,CHE,1999,Female,Age50_54,[50-54],622,100,,254.7562
EU,CHE,1999,Female,Age55_59,[55-59],777,100,,367.1311324
EU,CHE,1999,Female,Age60_64,[60-64],1002,100,,558.2981379
EU,CHE,1999,Female,Age65_69,[65-69],1522,100,,905.4242168
EU,CHE,1999,Female,Age70_74,[70-74],2311,100,,1496.112438
EU,CHE,1999,Female,Age75_79,[75-79],3909,100,,2909.34802
EU,CHE,1999,Female,Age80_84,[80-84],5212,100,,5686.231726
EU,CHE,1999,Female,Age85_over,[85+],15248,100,,15329.09089
EU,CHE,2000,All,Age_all,[All],62545,100,444.1481206,867.5910059
EU,CHE,2000,All,Age00,[0],383,100,,492.5728249
EU,CHE,2000,All,Age01_04,[1-4],71,100,,22.070389
EU,CHE,2000,All,Age05_09,[5-9],47,100,,11.05827712
EU,CHE,2000,All,Age10_14,[10-14],71,100,,16.74200569
EU,CHE,2000,All,Age15_19,[15-19],163,100,,39.07551643
EU,CHE,2000,All,Age20_24,[20-24],284,100,,67.62677639
EU,CHE,2000,All,Age25_29,[25-29],350,100,,72.50580046
EU,CHE,2000,All,Age30_34,[30-34],397,100,,67.80749503
EU,CHE,2000,All,Age35_39,[35-39],587,100,,94.96921994
EU,CHE,2000,All,Age40_44,[40-44],777,100,,140.0858183
EU,CHE,2000,All,Age45_49,[45-49],1044,100,,208.4781098
EU,CHE,2000,All,Age50_54,[50-54],1684,100,,341.2962366
EU,CHE,2000,All,Age55_59,[55-59],2452,100,,561.8582568
EU,CHE,2000,All,Age60_64,[60-64],2973,100,,848.5073349
EU,CHE,2000,All,Age65_69,[65-69],4203,100,,1340.721176
EU,CHE,2000,All,Age70_74,[70-74],5830,100,,2139.590872
EU,CHE,2000,All,Age75_79,[75-79],8497,100,,3722.297425
EU,CHE,2000,All,Age80_84,[80-84],10115,100,,6902.552204
EU,CHE,2000,All,Age85_over,[85+],22617,100,,16077.02642
EU,CHE,2000,Male,Age_all,[All],30411,100,575.1750912,862.226126
EU,CHE,2000,Male,Age00,[0],214,100,,535.2676338
EU,CHE,2000,Male,Age01_04,[1-4],44,100,,26.65697322
EU,CHE,2000,Male,Age05_09,[5-9],31,100,,14.16566517
EU,CHE,2000,Male,Age10_14,[10-14],43,100,,19.72549451
EU,CHE,2000,Male,Age15_19,[15-19],116,100,,53.98437246
EU,CHE,2000,Male,Age20_24,[20-24],215,100,,101.3768389
EU,CHE,2000,Male,Age25_29,[25-29],253,100,,105.6720408
EU,CHE,2000,Male,Age30_34,[30-34],284,100,,97.60858956
EU,CHE,2000,Male,Age35_39,[35-39],375,100,,119.8948762
EU,CHE,2000,Male,Age40_44,[40-44],506,100,,179.5924742
EU,CHE,2000,Male,Age45_49,[45-49],680,100,,270.161819
EU,CHE,2000,Male,Age50_54,[50-54],1083,100,,436.6847443
EU,CHE,2000,Male,Age55_59,[55-59],1550,100,,712.6829986
EU,CHE,2000,Male,Age60_64,[60-64],1893,100,,1117.730765
EU,CHE,2000,Male,Age65_69,[65-69],2696,100,,1861.467079
EU,CHE,2000,Male,Age70_74,[70-74],3521,100,,3000.988681
EU,CHE,2000,Male,Age75_79,[75-79],4742,100,,5205.497497
EU,CHE,2000,Male,Age80_84,[80-84],4825,100,,9028.479473
EU,CHE,2000,Male,Age85_over,[85+],7340,100,,18326.63354
EU,CHE,2000,Female,Age_all,[All],32134,100,344.5477857,872.7300775
EU,CHE,2000,Female,Age00,[0],169,100,,447.3858372
EU,CHE,2000,Female,Age01_04,[1-4],27,100,,17.23719659
EU,CHE,2000,Female,Age05_09,[5-9],16,100,,7.76013425
EU,CHE,2000,Female,Age10_14,[10-14],28,100,,13.58623133
EU,CHE,2000,Female,Age15_19,[15-19],47,100,,23.23695764
EU,CHE,2000,Female,Age20_24,[20-24],69,100,,33.1935037
EU,CHE,2000,Female,Age25_29,[25-29],97,100,,39.86847513
EU,CHE,2000,Female,Age30_34,[30-34],113,100,,38.36712243
EU,CHE,2000,Female,Age35_39,[35-39],212,100,,69.4351191
EU,CHE,2000,Female,Age40_44,[40-44],271,100,,99.29977172
EU,CHE,2000,Female,Age45_49,[45-49],364,100,,146.1430676
EU,CHE,2000,Female,Age50_54,[50-54],601,100,,244.8982918
EU,CHE,2000,Female,Age55_59,[55-59],902,100,,412.0207746
EU,CHE,2000,Female,Age60_64,[60-64],1080,100,,596.622454
EU,CHE,2000,Female,Age65_69,[65-69],1507,100,,893.534769
EU,CHE,2000,Female,Age70_74,[70-74],2309,100,,1488.198822
EU,CHE,2000,Female,Age75_79,[75-79],3755,100,,2737.33935
EU,CHE,2000,Female,Age80_84,[80-84],5290,100,,5682.184365
EU,CHE,2000,Female,Age85_over,[85+],15277,100,,15181.65918
EU,CHE,2001,All,Age_all,[All],61283,100,427.7071552,844.0790437
EU,CHE,2001,All,Age00,[0],366,100,,485.9267127
EU,CHE,2001,All,Age01_04,[1-4],90,100,,28.1975205
EU,CHE,2001,All,Age05_09,[5-9],41,100,,9.75493695
EU,CHE,2001,All,Age10_14,[10-14],59,100,,13.68807884
EU,CHE,2001,All,Age15_19,[15-19],178,100,,42.33649906
EU,CHE,2001,All,Age20_24,[20-24],248,100,,58.12536328
EU,CHE,2001,All,Age25_29,[25-29],271,100,,57.23481905
EU,CHE,2001,All,Age30_34,[30-34],411,100,,71.66233961
EU,CHE,2001,All,Age35_39,[35-39],581,100,,92.58108414
EU,CHE,2001,All,Age40_44,[40-44],760,100,,133.807764
EU,CHE,2001,All,Age45_49,[45-49],1104,100,,217.3356694
EU,CHE,2001,All,Age50_54,[50-54],1652,100,,335.4484999
EU,CHE,2001,All,Age55_59,[55-59],2329,100,,515.8029717
EU,CHE,2001,All,Age60_64,[60-64],2832,100,,794.3765322
EU,CHE,2001,All,Age65_69,[65-69],4095,100,,1295.304009
EU,CHE,2001,All,Age70_74,[70-74],5724,100,,2079.654699
EU,CHE,2001,All,Age75_79,[75-79],8182,100,,3563.6975
EU,CHE,2001,All,Age80_84,[80-84],9966,100,,6470.252162
EU,CHE,2001,All,Age85_over,[85+],22394,100,,15840.02943
EU,CHE,2001,Male,Age_all,[All],29921,100,554.8578501,841.8618706
EU,CHE,2001,Male,Age00,[0],210,100,,542.4114061
EU,CHE,2001,Male,Age01_04,[1-4],52,100,,31.71350507
EU,CHE,2001,Male,Age05_09,[5-9],23,100,,10.63401869
EU,CHE,2001,Male,Age10_14,[10-14],36,100,,16.21855403
EU,CHE,2001,Male,Age15_19,[15-19],129,100,,59.64655946
EU,CHE,2001,Male,Age20_24,[20-24],194,100,,89.82604307
EU,CHE,2001,Male,Age25_29,[25-29],187,100,,79.52742846
EU,CHE,2001,Male,Age30_34,[30-34],279,100,,98.09643688
EU,CHE,2001,Male,Age35_39,[35-39],380,100,,119.7533082
EU,CHE,2001,Male,Age40_44,[40-44],494,100,,171.4491969
EU,CHE,2001,Male,Age45_49,[45-49],723,100,,282.8162711
EU,CHE,2001,Male,Age50_54,[50-54],1065,100,,430.7816766
EU,CHE,2001,Male,Age55_59,[55-59],1474,100,,653.0532677
EU,CHE,2001,Male,Age60_64,[60-64],1829,100,,1059.693969
EU,CHE,2001,Male,Age65_69,[65-69],2642,100,,1799.703001
EU,CHE,2001,Male,Age70_74,[70-74],3514,100,,2944.232187
EU,CHE,2001,Male,Age75_79,[75-79],4514,100,,4918.71159
EU,CHE,2001,Male,Age80_84,[80-84],4819,100,,8546.14457
EU,CHE,2001,Male,Age85_over,[85+],7357,100,,18179.79638
EU,CHE,2001,Female,Age_all,[All],31362,100,330.884006,846.205257
EU,CHE,2001,Female,Age00,[0],156,100,,426.1829308
EU,CHE,2001,Female,Age01_04,[1-4],38,100,,24.48311631
EU,CHE,2001,Female,Age05_09,[5-9],18,100,,8.82296716
EU,CHE,2001,Female,Age10_14,[10-14],23,100,,11.00141583
EU,CHE,2001,Female,Age15_19,[15-19],49,100,,23.99996082
EU,CHE,2001,Female,Age20_24,[20-24],54,100,,25.62995097
EU,CHE,2001,Female,Age25_29,[25-29],84,100,,35.24243861
EU,CHE,2001,Female,Age30_34,[30-34],132,100,,45.65752017
EU,CHE,2001,Female,Age35_39,[35-39],201,100,,64.78875963
EU,CHE,2001,Female,Age40_44,[40-44],266,100,,95.0519391
EU,CHE,2001,Female,Age45_49,[45-49],381,100,,150.9945428
EU,CHE,2001,Female,Age50_54,[50-54],587,100,,239.3476045
EU,CHE,2001,Female,Age55_59,[55-59],855,100,,378.6201399
EU,CHE,2001,Female,Age60_64,[60-64],1003,100,,545.3784209
EU,CHE,2001,Female,Age65_69,[65-69],1453,100,,858.0370852
EU,CHE,2001,Female,Age70_74,[70-74],2210,100,,1417.70268
EU,CHE,2001,Female,Age75_79,[75-79],3668,100,,2661.42315
EU,CHE,2001,Female,Age80_84,[80-84],5147,100,,5271.405162
EU,CHE,2001,Female,Age85_over,[85+],15037,100,,14901.69263
EU,CHE,2002,All,Age_all,[All],61768,100,416.0732311,844.5343378
EU,CHE,2002,All,Age00,[0],326,100,,452.8469627
EU,CHE,2002,All,Age01_04,[1-4],75,100,,25.01217259
EU,CHE,2002,All,Age05_09,[5-9],45,100,,10.95591583
EU,CHE,2002,All,Age10_14,[10-14],44,100,,10.01741665
EU,CHE,2002,All,Age15_19,[15-19],159,100,,37.77018151
EU,CHE,2002,All,Age20_24,[20-24],259,100,,59.95800625
EU,CHE,2002,All,Age25_29,[25-29],283,100,,60.87998468
EU,CHE,2002,All,Age30_34,[30-34],370,100,,66.28745465
EU,CHE,2002,All,Age35_39,[35-39],544,100,,86.10742218
EU,CHE,2002,All,Age40_44,[40-44],776,100,,132.0612792
EU,CHE,2002,All,Age45_49,[45-49],1123,100,,214.6242642
EU,CHE,2002,All,Age50_54,[50-54],1600,100,,326.2948808
EU,CHE,2002,All,Age55_59,[55-59],2348,100,,502.9775931
EU,CHE,2002,All,Age60_64,[60-64],2929,100,,783.553142
EU,CHE,2002,All,Age65_69,[65-69],3817,100,,1203.205185
EU,CHE,2002,All,Age70_74,[70-74],5818,100,,2078.562369
EU,CHE,2002,All,Age75_79,[75-79],8027,100,,3451.374616
EU,CHE,2002,All,Age80_84,[80-84],10355,100,,6220.638945
EU,CHE,2002,All,Age85_over,[85+],22870,100,,15632.04878
EU,CHE,2002,Male,Age_all,[All],29727,100,530.2894176,831.5177304
EU,CHE,2002,Male,Age00,[0],181,100,,487.6077586
EU,CHE,2002,Male,Age01_04,[1-4],44,100,,28.55863282
EU,CHE,2002,Male,Age05_09,[5-9],24,100,,11.38541528
EU,CHE,2002,Male,Age10_14,[10-14],29,100,,12.87572704
EU,CHE,2002,Male,Age15_19,[15-19],107,100,,49.60639413
EU,CHE,2002,Male,Age20_24,[20-24],183,100,,84.30965138
EU,CHE,2002,Male,Age25_29,[25-29],211,100,,91.27205561
EU,CHE,2002,Male,Age30_34,[30-34],254,100,,91.62431147
EU,CHE,2002,Male,Age35_39,[35-39],370,100,,116.5064441
EU,CHE,2002,Male,Age40_44,[40-44],480,100,,162.0471963
EU,CHE,2002,Male,Age45_49,[45-49],692,100,,262.2970704
EU,CHE,2002,Male,Age50_54,[50-54],1007,100,,409.7993733
EU,CHE,2002,Male,Age55_59,[55-59],1508,100,,645.7469768
EU,CHE,2002,Male,Age60_64,[60-64],1887,100,,1037.577117
EU,CHE,2002,Male,Age65_69,[65-69],2424,100,,1637.118833
EU,CHE,2002,Male,Age70_74,[70-74],3541,100,,2887.21829
EU,CHE,2002,Male,Age75_79,[75-79],4414,100,,4724.139776
EU,CHE,2002,Male,Age80_84,[80-84],4941,100,,8071.155543
EU,CHE,2002,Male,Age85_over,[85+],7430,100,,17455.65606
EU,CHE,2002,Female,Age_all,[All],32041,100,327.8016288,856.9806977
EU,CHE,2002,Female,Age00,[0],145,100,,415.8421521
EU,CHE,2002,Female,Age01_04,[1-4],31,100,,21.26419042
EU,CHE,2002,Female,Age05_09,[5-9],21,100,,10.50309841
EU,CHE,2002,Female,Age10_14,[10-14],15,100,,7.00918203
EU,CHE,2002,Female,Age15_19,[15-19],52,100,,25.33261233
EU,CHE,2002,Female,Age20_24,[20-24],76,100,,35.3633115
EU,CHE,2002,Female,Age25_29,[25-29],72,100,,30.81242083
EU,CHE,2002,Female,Age30_34,[30-34],116,100,,41.28760375
EU,CHE,2002,Female,Age35_39,[35-39],174,100,,55.38050224
EU,CHE,2002,Female,Age40_44,[40-44],296,100,,101.5799805
EU,CHE,2002,Female,Age45_49,[45-49],431,100,,166.1417717
EU,CHE,2002,Female,Age50_54,[50-54],593,100,,242.4128458
EU,CHE,2002,Female,Age55_59,[55-59],840,100,,360.0637827
EU,CHE,2002,Female,Age60_64,[60-64],1042,100,,542.8666695
