Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
AS,Asia,JPN,Japan,1965,Male,Age20_24,[20-24],6708,100,,149.1893335
AS,Asia,JPN,Japan,1965,All,Age25_29,[25-29],11168,100,,133.5278223
AS,Asia,JPN,Japan,1965,Female,Age25_29,[25-29],4424,100,,105.1630693
AS,Asia,JPN,Japan,1965,Male,Age25_29,[25-29],6744,100,,162.2323791
AS,Asia,JPN,Japan,1965,All,Age30_34,[30-34],13449,100,,162.8720905
AS,Asia,JPN,Japan,1965,Female,Age30_34,[30-34],5162,100,,125.5930513
AS,Asia,JPN,Japan,1965,Male,Age30_34,[30-34],8287,100,,199.8167483
AS,Asia,JPN,Japan,1965,All,Age35_39,[35-39],16099,100,,214.6962726
AS,Asia,JPN,Japan,1965,Female,Age35_39,[35-39],6352,100,,169.3415089
AS,Asia,JPN,Japan,1965,Male,Age35_39,[35-39],9747,100,,260.0933956
AS,Asia,JPN,Japan,1965,All,Age40_44,[40-44],17455,100,,292.8003489
AS,Asia,JPN,Japan,1965,Female,Age40_44,[40-44],7628,100,,236.0367608
AS,Asia,JPN,Japan,1965,Male,Age40_44,[40-44],9827,100,,360.0029307
AS,Asia,JPN,Japan,1965,All,Age45_49,[45-49],22542,100,,458.0031696
AS,Asia,JPN,Japan,1965,Female,Age45_49,[45-49],9932,100,,368.2337239
AS,Asia,JPN,Japan,1965,Male,Age45_49,[45-49],12610,100,,566.8434775
AS,Asia,JPN,Japan,1965,All,Age50_54,[50-54],33232,100,,713.4392443
AS,Asia,JPN,Japan,1965,Female,Age50_54,[50-54],13839,100,,556.8789988
AS,Asia,JPN,Japan,1965,Male,Age50_54,[50-54],19393,100,,892.4939022
AS,Asia,JPN,Japan,1965,All,Age55_59,[55-59],45941,100,,1147.951025
AS,Asia,JPN,Japan,1965,Female,Age55_59,[55-59],17653,100,,852.1844074
AS,Asia,JPN,Japan,1965,Male,Age55_59,[55-59],28288,100,,1465.319865
AS,Asia,JPN,Japan,1965,All,Age60_64,[60-64],64302,100,,1922.619226
AS,Asia,JPN,Japan,1965,Female,Age60_64,[60-64],23945,100,,1392.636966
AS,Asia,JPN,Japan,1965,Male,Age60_64,[60-64],40357,100,,2483.354871
AS,Asia,JPN,Japan,1965,All,Age65_69,[65-69],81000,100,,3161.222339
AS,Asia,JPN,Japan,1965,Female,Age65_69,[65-69],31968,100,,2379.633765
AS,Asia,JPN,Japan,1965,Male,Age65_69,[65-69],49032,100,,4022.643367
AS,Asia,JPN,Japan,1965,All,Age70_74,[70-74],92415,100,,5297.202797
AS,Asia,JPN,Japan,1965,Female,Age70_74,[70-74],40016,100,,4187.526162
AS,Asia,JPN,Japan,1965,Male,Age70_74,[70-74],52399,100,,6641.191382
AS,Asia,JPN,Japan,1965,All,Age75_79,[75-79],97834,100,,8927.274386
AS,Asia,JPN,Japan,1965,Female,Age75_79,[75-79],49023,100,,7612.267081
AS,Asia,JPN,Japan,1965,Male,Age75_79,[75-79],48811,100,,10801.28347
AS,Asia,JPN,Japan,1965,All,Age80_84,[80-84],78785,100,,14918.57603
AS,Asia,JPN,Japan,1965,Female,Age80_84,[80-84],46037,100,,13492.67292
AS,Asia,JPN,Japan,1965,Male,Age80_84,[80-84],32748,100,,17521.66934
AS,Asia,JPN,Japan,1965,All,Age85_over,[85+],57691,100,,23076.4
AS,Asia,JPN,Japan,1965,Female,Age85_over,[85+],38439,100,,21827.93867
AS,Asia,JPN,Japan,1965,Male,Age85_over,[85+],19252,100,,26051.42084
AS,Asia,JPN,Japan,1966,All,Age_all,[All],670342,100,882.011641,676.7235026
AS,Asia,JPN,Japan,1966,Male,Age_all,[All],363356,100,1068.360868,747.215596
AS,Asia,JPN,Japan,1966,Female,Age_all,[All],306986,100,732.1449487,608.7489342
AS,Asia,JPN,Japan,1966,All,Age00,[0],26217,100,,1833.356643
AS,Asia,JPN,Japan,1966,Female,Age00,[0],11193,100,,1608.189655
AS,Asia,JPN,Japan,1966,Male,Age00,[0],15024,100,,2046.866485
AS,Asia,JPN,Japan,1966,All,Age01_04,[1-4],8368,100,,127.3668189
AS,Asia,JPN,Japan,1966,Female,Age01_04,[1-4],3616,100,,112.3679304
AS,Asia,JPN,Japan,1966,Male,Age01_04,[1-4],4752,100,,141.7661098
AS,Asia,JPN,Japan,1966,All,Age05_09,[5-9],4429,100,,56.86224162
AS,Asia,JPN,Japan,1966,Female,Age05_09,[5-9],1645,100,,43.01778243
AS,Asia,JPN,Japan,1966,Male,Age05_09,[5-9],2784,100,,70.21437579
AS,Asia,JPN,Japan,1966,All,Age10_14,[10-14],3402,100,,38.96014659
AS,Asia,JPN,Japan,1966,Female,Age10_14,[10-14],1343,100,,31.30536131
AS,Asia,JPN,Japan,1966,Male,Age10_14,[10-14],2059,100,,46.35299415
AS,Asia,JPN,Japan,1966,All,Age15_19,[15-19],8148,100,,71.19888151
AS,Asia,JPN,Japan,1966,Female,Age15_19,[15-19],2582,100,,45.64256673
AS,Asia,JPN,Japan,1966,Male,Age15_19,[15-19],5566,100,,96.18109556
AS,Asia,JPN,Japan,1966,All,Age20_24,[20-24],9862,100,,114.2228399
AS,Asia,JPN,Japan,1966,Female,Age20_24,[20-24],3536,100,,81.34345526
AS,Asia,JPN,Japan,1966,Male,Age20_24,[20-24],6326,100,,147.562398
AS,Asia,JPN,Japan,1966,All,Age25_29,[25-29],10951,100,,128.9870436
AS,Asia,JPN,Japan,1966,Female,Age25_29,[25-29],4072,100,,95.16242113
AS,Asia,JPN,Japan,1966,Male,Age25_29,[25-29],6879,100,,163.3578722
AS,Asia,JPN,Japan,1966,All,Age30_34,[30-34],13104,100,,156.6527197
AS,Asia,JPN,Japan,1966,Female,Age30_34,[30-34],5070,100,,121.5535843
AS,Asia,JPN,Japan,1966,Male,Age30_34,[30-34],8034,100,,191.5593705
AS,Asia,JPN,Japan,1966,All,Age35_39,[35-39],16249,100,,211.9619097
AS,Asia,JPN,Japan,1966,Female,Age35_39,[35-39],6046,100,,158.2308296
AS,Asia,JPN,Japan,1966,Male,Age35_39,[35-39],10203,100,,265.3576073
AS,Asia,JPN,Japan,1966,All,Age40_44,[40-44],18028,100,,284.9375692
AS,Asia,JPN,Japan,1966,Female,Age40_44,[40-44],7578,100,,225.602858
AS,Asia,JPN,Japan,1966,Male,Age40_44,[40-44],10450,100,,352.0889488
AS,Asia,JPN,Japan,1966,All,Age45_49,[45-49],21514,100,,432.2684348
AS,Asia,JPN,Japan,1966,Female,Age45_49,[45-49],9466,100,,343.718228
AS,Asia,JPN,Japan,1966,Male,Age45_49,[45-49],12048,100,,541.9703104
AS,Asia,JPN,Japan,1966,All,Age50_54,[50-54],32032,100,,679.0756837
AS,Asia,JPN,Japan,1966,Female,Age50_54,[50-54],13429,100,,530.7905138
AS,Asia,JPN,Japan,1966,Male,Age50_54,[50-54],18603,100,,850.617284
AS,Asia,JPN,Japan,1966,All,Age55_59,[55-59],45699,100,,1097.214886
AS,Asia,JPN,Japan,1966,Female,Age55_59,[55-59],17622,100,,809.0909091
AS,Asia,JPN,Japan,1966,Male,Age55_59,[55-59],28077,100,,1413.034726
AS,Asia,JPN,Japan,1966,All,Age60_64,[60-64],61299,100,,1840.810811
AS,Asia,JPN,Japan,1966,Female,Age60_64,[60-64],22770,100,,1327.696793
AS,Asia,JPN,Japan,1966,Male,Age60_64,[60-64],38529,100,,2385.696594
AS,Asia,JPN,Japan,1966,All,Age65_69,[65-69],79167,100,,2967.278861
AS,Asia,JPN,Japan,1966,Female,Age65_69,[65-69],31271,100,,2235.239457
AS,Asia,JPN,Japan,1966,Male,Age65_69,[65-69],47896,100,,3774.310481
AS,Asia,JPN,Japan,1966,All,Age70_74,[70-74],90680,100,,4960.612692
AS,Asia,JPN,Japan,1966,Female,Age70_74,[70-74],39552,100,,3947.305389
AS,Asia,JPN,Japan,1966,Male,Age70_74,[70-74],51128,100,,6189.830509
AS,Asia,JPN,Japan,1966,All,Age75_79,[75-79],92943,100,,8254.262877
AS,Asia,JPN,Japan,1966,Female,Age75_79,[75-79],46505,100,,7046.212121
AS,Asia,JPN,Japan,1966,Male,Age75_79,[75-79],46438,100,,9965.236052
AS,Asia,JPN,Japan,1966,All,Age80_84,[80-84],72771,100,,13678.7594
AS,Asia,JPN,Japan,1966,Female,Age80_84,[80-84],42498,100,,12426.31579
AS,Asia,JPN,Japan,1966,Male,Age80_84,[80-84],30273,100,,15933.1579
AS,Asia,JPN,Japan,1966,All,Age85_over,[85+],55440,100,,21000
AS,Asia,JPN,Japan,1966,Female,Age85_over,[85+],37181,100,,20097.83784
AS,Asia,JPN,Japan,1966,Male,Age85_over,[85+],18259,100,,23112.65823
AS,Asia,JPN,Japan,1967,All,Age_all,[All],675006,100,861.0432322,677.4651987
AS,Asia,JPN,Japan,1967,Male,Age_all,[All],366076,100,1047.984093,748.6369864
AS,Asia,JPN,Japan,1967,Female,Age_all,[All],308930,100,712.2619682,608.873034
AS,Asia,JPN,Japan,1967,All,Age00,[0],28928,100,,1581.629306
AS,Asia,JPN,Japan,1967,Female,Age00,[0],12300,100,,1383.577053
AS,Asia,JPN,Japan,1967,Male,Age00,[0],16628,100,,1768.93617
AS,Asia,JPN,Japan,1967,All,Age01_04,[1-4],7458,100,,117.0800628
AS,Asia,JPN,Japan,1967,Female,Age01_04,[1-4],3201,100,,102.6948989
AS,Asia,JPN,Japan,1967,Male,Age01_04,[1-4],4257,100,,130.863818
AS,Asia,JPN,Japan,1967,All,Age05_09,[5-9],3905,100,,50.2186214
AS,Asia,JPN,Japan,1967,Female,Age05_09,[5-9],1452,100,,38.05031447
AS,Asia,JPN,Japan,1967,Male,Age05_09,[5-9],2453,100,,61.94444444
AS,Asia,JPN,Japan,1967,All,Age10_14,[10-14],3163,100,,38.3347473
AS,Asia,JPN,Japan,1967,Female,Age10_14,[10-14],1184,100,,29.20572274
AS,Asia,JPN,Japan,1967,Male,Age10_14,[10-14],1979,100,,47.15272814
AS,Asia,JPN,Japan,1967,All,Age15_19,[15-19],7681,100,,69.84632172
AS,Asia,JPN,Japan,1967,Female,Age15_19,[15-19],2437,100,,44.88029466
AS,Asia,JPN,Japan,1967,Male,Age15_19,[15-19],5244,100,,94.19795222
AS,Asia,JPN,Japan,1967,All,Age20_24,[20-24],9499,100,,106.0629745
AS,Asia,JPN,Japan,1967,Female,Age20_24,[20-24],3242,100,,72.20489978
AS,Asia,JPN,Japan,1967,Male,Age20_24,[20-24],6257,100,,140.1030005
AS,Asia,JPN,Japan,1967,All,Age25_29,[25-29],10817,100,,125.6038086
AS,Asia,JPN,Japan,1967,Female,Age25_29,[25-29],4090,100,,94.0878767
AS,Asia,JPN,Japan,1967,Male,Age25_29,[25-29],6727,100,,157.7256741
AS,Asia,JPN,Japan,1967,All,Age30_34,[30-34],12476,100,,148.9138219
AS,Asia,JPN,Japan,1967,Female,Age30_34,[30-34],4740,100,,113.1264917
AS,Asia,JPN,Japan,1967,Male,Age30_34,[30-34],7736,100,,184.7182426
AS,Asia,JPN,Japan,1967,All,Age35_39,[35-39],15966,100,,204.6398359
AS,Asia,JPN,Japan,1967,Female,Age35_39,[35-39],5995,100,,154.3909348
AS,Asia,JPN,Japan,1967,Male,Age35_39,[35-39],9971,100,,254.4271498
AS,Asia,JPN,Japan,1967,All,Age40_44,[40-44],18443,100,,278.721475
AS,Asia,JPN,Japan,1967,Female,Age40_44,[40-44],7451,100,,216.4101075
AS,Asia,JPN,Japan,1967,Male,Age40_44,[40-44],10992,100,,346.3137996
AS,Asia,JPN,Japan,1967,All,Age45_49,[45-49],21133,100,,415.8402204
AS,Asia,JPN,Japan,1967,Female,Age45_49,[45-49],9390,100,,331.100141
AS,Asia,JPN,Japan,1967,Male,Age45_49,[45-49],11743,100,,522.8406055
AS,Asia,JPN,Japan,1967,All,Age50_54,[50-54],30732,100,,654.4293015
AS,Asia,JPN,Japan,1967,Female,Age50_54,[50-54],12888,100,,508.4023669
AS,Asia,JPN,Japan,1967,Male,Age50_54,[50-54],17844,100,,825.7288293
AS,Asia,JPN,Japan,1967,All,Age55_59,[55-59],45312,100,,1072.473373
AS,Asia,JPN,Japan,1967,Female,Age55_59,[55-59],17693,100,,791.9874664
AS,Asia,JPN,Japan,1967,Male,Age55_59,[55-59],27619,100,,1387.192366
AS,Asia,JPN,Japan,1967,All,Age60_64,[60-64],59993,100,,1763.981182
AS,Asia,JPN,Japan,1967,Female,Age60_64,[60-64],22674,100,,1288.295455
AS,Asia,JPN,Japan,1967,Male,Age60_64,[60-64],37319,100,,2274.162096
AS,Asia,JPN,Japan,1967,All,Age65_69,[65-69],80395,100,,2901.29917
AS,Asia,JPN,Japan,1967,Female,Age65_69,[65-69],31533,100,,2162.757202
AS,Asia,JPN,Japan,1967,Male,Age65_69,[65-69],48862,100,,3721.401371
AS,Asia,JPN,Japan,1967,All,Age70_74,[70-74],91780,100,,4861.228814
AS,Asia,JPN,Japan,1967,Female,Age70_74,[70-74],39963,100,,3864.893617
AS,Asia,JPN,Japan,1967,Male,Age70_74,[70-74],51817,100,,6067.564403
AS,Asia,JPN,Japan,1967,All,Age75_79,[75-79],94427,100,,8133.247201
AS,Asia,JPN,Japan,1967,Female,Age75_79,[75-79],46769,100,,6898.082596
AS,Asia,JPN,Japan,1967,Male,Age75_79,[75-79],47658,100,,9867.080745
AS,Asia,JPN,Japan,1967,All,Age80_84,[80-84],74394,100,,13477.17391
AS,Asia,JPN,Japan,1967,Female,Age80_84,[80-84],42806,100,,12126.34561
AS,Asia,JPN,Japan,1967,Male,Age80_84,[80-84],31588,100,,15873.36683
AS,Asia,JPN,Japan,1967,All,Age85_over,[85+],58469,100,,21261.45455
AS,Asia,JPN,Japan,1967,Female,Age85_over,[85+],39111,100,,20264.76684
AS,Asia,JPN,Japan,1967,Male,Age85_over,[85+],19358,100,,23607.31707
AS,Asia,JPN,Japan,1968,All,Age_all,[All],686555,100,855.5293616,681.1399375
AS,Asia,JPN,Japan,1968,Male,Age_all,[All],372931,100,1047.727156,753.700485
AS,Asia,JPN,Japan,1968,Female,Age_all,[All],313624,100,704.6385334,611.1741206
AS,Asia,JPN,Japan,1968,All,Age00,[0],28600,100,,1567.982456
AS,Asia,JPN,Japan,1968,Female,Age00,[0],11924,100,,1350.396376
AS,Asia,JPN,Japan,1968,Male,Age00,[0],16676,100,,1772.15728
AS,Asia,JPN,Japan,1968,All,Age01_04,[1-4],7433,100,,112.8092275
AS,Asia,JPN,Japan,1968,Female,Age01_04,[1-4],3165,100,,98.38358719
AS,Asia,JPN,Japan,1968,Male,Age01_04,[1-4],4268,100,,126.5717675
AS,Asia,JPN,Japan,1968,All,Age05_09,[5-9],3931,100,,50.24926499
AS,Asia,JPN,Japan,1968,Female,Age05_09,[5-9],1522,100,,39.66640605
AS,Asia,JPN,Japan,1968,Male,Age05_09,[5-9],2409,100,,60.43652785
AS,Asia,JPN,Japan,1968,All,Age10_14,[10-14],2750,100,,34.3835959
AS,Asia,JPN,Japan,1968,Female,Age10_14,[10-14],1100,100,,28.00407332
AS,Asia,JPN,Japan,1968,Male,Age10_14,[10-14],1650,100,,40.54054054
AS,Asia,JPN,Japan,1968,All,Age15_19,[15-19],7189,100,,69.19819039
AS,Asia,JPN,Japan,1968,Female,Age15_19,[15-19],2257,100,,44.03902439
AS,Asia,JPN,Japan,1968,Male,Age15_19,[15-19],4932,100,,93.69300912
AS,Asia,JPN,Japan,1968,All,Age20_24,[20-24],9494,100,,99.67454068
AS,Asia,JPN,Japan,1968,Female,Age20_24,[20-24],3230,100,,67.91421363
AS,Asia,JPN,Japan,1968,Male,Age20_24,[20-24],6264,100,,131.3482911
AS,Asia,JPN,Japan,1968,All,Age25_29,[25-29],10482,100,,119.28986
AS,Asia,JPN,Japan,1968,Female,Age25_29,[25-29],3971,100,,89.49740816
AS,Asia,JPN,Japan,1968,Male,Age25_29,[25-29],6511,100,,149.6781609
AS,Asia,JPN,Japan,1968,All,Age30_34,[30-34],11886,100,,142.4155284
AS,Asia,JPN,Japan,1968,Female,Age30_34,[30-34],4606,100,,110.0597372
AS,Asia,JPN,Japan,1968,Male,Age30_34,[30-34],7280,100,,174.9579428
AS,Asia,JPN,Japan,1968,All,Age35_39,[35-39],15735,100,,197.8996353
AS,Asia,JPN,Japan,1968,Female,Age35_39,[35-39],5818,100,,146.9563021
AS,Asia,JPN,Japan,1968,Male,Age35_39,[35-39],9917,100,,248.4218437
AS,Asia,JPN,Japan,1968,All,Age40_44,[40-44],19111,100,,275.6924409
AS,Asia,JPN,Japan,1968,Female,Age40_44,[40-44],7600,100,,214.7499294
AS,Asia,JPN,Japan,1968,Male,Age40_44,[40-44],11511,100,,339.2572944
AS,Asia,JPN,Japan,1968,All,Age45_49,[45-49],21426,100,,405.5650199
AS,Asia,JPN,Japan,1968,Female,Age45_49,[45-49],9421,100,,318.8155668
AS,Asia,JPN,Japan,1968,Male,Age45_49,[45-49],12005,100,,515.6786942
AS,Asia,JPN,Japan,1968,All,Age50_54,[50-54],30288,100,,645.9373001
AS,Asia,JPN,Japan,1968,Female,Age50_54,[50-54],12823,100,,503.6527887
AS,Asia,JPN,Japan,1968,Male,Age50_54,[50-54],17465,100,,814.9790014
AS,Asia,JPN,Japan,1968,All,Age55_59,[55-59],45481,100,,1055.733519
AS,Asia,JPN,Japan,1968,Female,Age55_59,[55-59],17828,100,,776.142795
AS,Asia,JPN,Japan,1968,Male,Age55_59,[55-59],27653,100,,1375.087021
AS,Asia,JPN,Japan,1968,All,Age60_64,[60-64],60025,100,,1729.328724
AS,Asia,JPN,Japan,1968,Female,Age60_64,[60-64],22707,100,,1258.00554
AS,Asia,JPN,Japan,1968,Male,Age60_64,[60-64],37318,100,,2239.97599
AS,Asia,JPN,Japan,1968,All,Age65_69,[65-69],81616,100,,2854.704442
AS,Asia,JPN,Japan,1968,Female,Age65_69,[65-69],32063,100,,2126.193634
AS,Asia,JPN,Japan,1968,Male,Age65_69,[65-69],49553,100,,3667.875648
AS,Asia,JPN,Japan,1968,All,Age70_74,[70-74],94773,100,,4801.06383
AS,Asia,JPN,Japan,1968,Female,Age70_74,[70-74],40683,100,,3763.45976
AS,Asia,JPN,Japan,1968,Male,Age70_74,[70-74],54090,100,,6057.110862
AS,Asia,JPN,Japan,1968,All,Age75_79,[75-79],96973,100,,8162.710438
AS,Asia,JPN,Japan,1968,Female,Age75_79,[75-79],47896,100,,6901.440922
AS,Asia,JPN,Japan,1968,Male,Age75_79,[75-79],49077,100,,9934.615385
AS,Asia,JPN,Japan,1968,All,Age80_84,[80-84],77372,100,,13432.63889
AS,Asia,JPN,Japan,1968,Female,Age80_84,[80-84],43988,100,,12051.50685
AS,Asia,JPN,Japan,1968,Male,Age80_84,[80-84],33384,100,,15821.80095
AS,Asia,JPN,Japan,1968,All,Age85_over,[85+],61483,100,,21802.48227
AS,Asia,JPN,Japan,1968,Female,Age85_over,[85+],40863,100,,20534.17085
AS,Asia,JPN,Japan,1968,Male,Age85_over,[85+],20620,100,,24843.37349
AS,Asia,JPN,Japan,1969,All,Age_all,[All],693787,100,837.6575447,680.0366588
AS,Asia,JPN,Japan,1969,Male,Age_all,[All],379506,100,1032.171471,757.4516496
AS,Asia,JPN,Japan,1969,Female,Age_all,[All],314281,100,684.2240911,605.3294555
AS,Asia,JPN,Japan,1969,All,Age00,[0],26874,100,,1433.28
AS,Asia,JPN,Japan,1969,Female,Age00,[0],11330,100,,1249.173098
AS,Asia,JPN,Japan,1969,Male,Age00,[0],15544,100,,1605.785124
AS,Asia,JPN,Japan,1969,All,Age01_04,[1-4],7374,100,,109.0667061
AS,Asia,JPN,Japan,1969,Female,Age01_04,[1-4],3122,100,,94.86478274
AS,Asia,JPN,Japan,1969,Male,Age01_04,[1-4],4252,100,,122.5360231
AS,Asia,JPN,Japan,1969,All,Age05_09,[5-9],3930,100,,49.91743935
AS,Asia,JPN,Japan,1969,Female,Age05_09,[5-9],1415,100,,36.65803109
AS,Asia,JPN,Japan,1969,Male,Age05_09,[5-9],2515,100,,62.67131822
AS,Asia,JPN,Japan,1969,All,Age10_14,[10-14],2697,100,,34.12628116
AS,Asia,JPN,Japan,1969,Female,Age10_14,[10-14],1033,100,,26.60999485
AS,Asia,JPN,Japan,1969,Male,Age10_14,[10-14],1664,100,,41.38274061
AS,Asia,JPN,Japan,1969,All,Age15_19,[15-19],7120,100,,73.89724961
AS,Asia,JPN,Japan,1969,Female,Age15_19,[15-19],2074,100,,43.72759857
AS,Asia,JPN,Japan,1969,Male,Age15_19,[15-19],5046,100,,103.1479967
AS,Asia,JPN,Japan,1969,All,Age20_24,[20-24],10117,100,,100.3969435
AS,Asia,JPN,Japan,1969,Female,Age20_24,[20-24],3425,100,,68.34963081
AS,Asia,JPN,Japan,1969,Male,Age20_24,[20-24],6692,100,,132.0963285
AS,Asia,JPN,Japan,1969,All,Age25_29,[25-29],10614,100,,116.1396214
AS,Asia,JPN,Japan,1969,Female,Age25_29,[25-29],3942,100,,85.39861352
AS,Asia,JPN,Japan,1969,Male,Age25_29,[25-29],6672,100,,147.5127128
AS,Asia,JPN,Japan,1969,All,Age30_34,[30-34],11887,100,,144.5755291
AS,Asia,JPN,Japan,1969,Female,Age30_34,[30-34],4565,100,,110.4791868
AS,Asia,JPN,Japan,1969,Male,Age30_34,[30-34],7322,100,,179.0220049
AS,Asia,JPN,Japan,1969,All,Age35_39,[35-39],16234,100,,202.0410703
AS,Asia,JPN,Japan,1969,Female,Age35_39,[35-39],5885,100,,147.014739
AS,Asia,JPN,Japan,1969,Male,Age35_39,[35-39],10349,100,,256.671627
AS,Asia,JPN,Japan,1969,All,Age40_44,[40-44],19876,100,,276.1706267
AS,Asia,JPN,Japan,1969,Female,Age40_44,[40-44],7461,100,,205.2544704
AS,Asia,JPN,Japan,1969,Male,Age40_44,[40-44],12415,100,,348.540146
AS,Asia,JPN,Japan,1969,All,Age45_49,[45-49],22422,100,,400.7506702
AS,Asia,JPN,Japan,1969,Female,Age45_49,[45-49],9884,100,,318.7358917
AS,Asia,JPN,Japan,1969,Male,Age45_49,[45-49],12538,100,,502.7265437
AS,Asia,JPN,Japan,1969,All,Age50_54,[50-54],29348,100,,634.5513514
AS,Asia,JPN,Japan,1969,Female,Age50_54,[50-54],12496,100,,494.3037975
AS,Asia,JPN,Japan,1969,Male,Age50_54,[50-54],16852,100,,803.6242251
AS,Asia,JPN,Japan,1969,All,Age55_59,[55-59],44833,100,,1020.555429
AS,Asia,JPN,Japan,1969,Female,Age55_59,[55-59],17685,100,,750.6366723
AS,Asia,JPN,Japan,1969,Male,Age55_59,[55-59],27148,100,,1332.744232
AS,Asia,JPN,Japan,1969,All,Age60_64,[60-64],60423,100,,1677.484731
AS,Asia,JPN,Japan,1969,Female,Age60_64,[60-64],22808,100,,1207.411329
AS,Asia,JPN,Japan,1969,Male,Age60_64,[60-64],37615,100,,2195.855225
AS,Asia,JPN,Japan,1969,All,Age65_69,[65-69],83444,100,,2850.837035
AS,Asia,JPN,Japan,1969,Female,Age65_69,[65-69],32419,100,,2095.604396
AS,Asia,JPN,Japan,1969,Male,Age65_69,[65-69],51025,100,,3697.463768
AS,Asia,JPN,Japan,1969,All,Age70_74,[70-74],97510,100,,4798.720472
AS,Asia,JPN,Japan,1969,Female,Age70_74,[70-74],41666,100,,3746.942446
AS,Asia,JPN,Japan,1969,Male,Age70_74,[70-74],55844,100,,6070
AS,Asia,JPN,Japan,1969,All,Age75_79,[75-79],97260,100,,7978.671042
AS,Asia,JPN,Japan,1969,Female,Age75_79,[75-79],47079,100,,6630.84507
AS,Asia,JPN,Japan,1969,Male,Age75_79,[75-79],50181,100,,9858.742633
AS,Asia,JPN,Japan,1969,All,Age80_84,[80-84],79138,100,,12826.25608
AS,Asia,JPN,Japan,1969,Female,Age80_84,[80-84],44328,100,,11395.37275
AS,Asia,JPN,Japan,1969,Male,Age80_84,[80-84],34810,100,,15267.54386
AS,Asia,JPN,Japan,1969,All,Age85_over,[85+],62310,100,,21339.0411
AS,Asia,JPN,Japan,1969,Female,Age85_over,[85+],41590,100,,20189.32039
AS,Asia,JPN,Japan,1969,Male,Age85_over,[85+],20720,100,,24093.02326
AS,Asia,JPN,Japan,1970,All,Age_all,[All],712962,100,841.5484254,691.3946357
AS,Asia,JPN,Japan,1970,Male,Age_all,[All],387880,100,1030.341771,766.5536902
AS,Asia,JPN,Japan,1970,Female,Age_all,[All],325082,100,691.1917731,618.9809764
AS,Asia,JPN,Japan,1970,All,Age00,[0],25412,100,,1362.573727
AS,Asia,JPN,Japan,1970,Female,Age00,[0],10665,100,,1175.206612
AS,Asia,JPN,Japan,1970,Male,Age00,[0],14747,100,,1540.156658
AS,Asia,JPN,Japan,1970,All,Age01_04,[1-4],7467,100,,108.514627
AS,Asia,JPN,Japan,1970,Female,Age01_04,[1-4],3129,100,,93.23599523
AS,Asia,JPN,Japan,1970,Male,Age01_04,[1-4],4338,100,,123.0603387
AS,Asia,JPN,Japan,1970,All,Age05_09,[5-9],3809,100,,47.02469136
AS,Asia,JPN,Japan,1970,Female,Age05_09,[5-9],1425,100,,35.99030156
AS,Asia,JPN,Japan,1970,Male,Age05_09,[5-9],2384,100,,57.57619669
AS,Asia,JPN,Japan,1970,All,Age10_14,[10-14],2625,100,,33.65686664
AS,Asia,JPN,Japan,1970,Female,Age10_14,[10-14],973,100,,25.44921926
AS,Asia,JPN,Japan,1970,Male,Age10_14,[10-14],1652,100,,41.54929578
AS,Asia,JPN,Japan,1970,All,Age15_19,[15-19],6926,100,,76.96923898
AS,Asia,JPN,Japan,1970,Female,Age15_19,[15-19],1963,100,,44.01246609
AS,Asia,JPN,Japan,1970,Male,Age15_19,[15-19],4963,100,,109.3581297
AS,Asia,JPN,Japan,1970,All,Age20_24,[20-24],10380,100,,97.97074092
AS,Asia,JPN,Japan,1970,Female,Age20_24,[20-24],3567,100,,67.10689694
AS,Asia,JPN,Japan,1970,Male,Age20_24,[20-24],6813,100,,129.043867
AS,Asia,JPN,Japan,1970,All,Age25_29,[25-29],10371,100,,114.760266
AS,Asia,JPN,Japan,1970,Female,Age25_29,[25-29],3868,100,,85.07643242
AS,Asia,JPN,Japan,1970,Male,Age25_29,[25-29],6503,100,,144.8136107
AS,Asia,JPN,Japan,1970,All,Age30_34,[30-34],11463,100,,137.6490508
AS,Asia,JPN,Japan,1970,Female,Age30_34,[30-34],4293,100,,102.9768044
AS,Asia,JPN,Japan,1970,Male,Age30_34,[30-34],7170,100,,172.4055016
AS,Asia,JPN,Japan,1970,All,Age35_39,[35-39],16121,100,,197.2977273
AS,Asia,JPN,Japan,1970,Female,Age35_39,[35-39],5772,100,,141.8913936
AS,Asia,JPN,Japan,1970,Male,Age35_39,[35-39],10349,100,,252.2300756
AS,Asia,JPN,Japan,1970,All,Age40_44,[40-44],20458,100,,280.0240905
AS,Asia,JPN,Japan,1970,Female,Age40_44,[40-44],7622,100,,208.3424448
AS,Asia,JPN,Japan,1970,Male,Age40_44,[40-44],12836,100,,351.921917
AS,Asia,JPN,Japan,1970,All,Age45_49,[45-49],23148,100,,396.3902255
AS,Asia,JPN,Japan,1970,Female,Age45_49,[45-49],9887,100,,310.6384316
AS,Asia,JPN,Japan,1970,Male,Age45_49,[45-49],13261,100,,499.1155106
AS,Asia,JPN,Japan,1970,All,Age50_54,[50-54],29580,100,,619.2170819
AS,Asia,JPN,Japan,1970,Female,Age50_54,[50-54],12567,100,,476.5462061
AS,Asia,JPN,Japan,1970,Male,Age50_54,[50-54],17013,100,,795.0371513
AS,Asia,JPN,Japan,1970,All,Age55_59,[55-59],44464,100,,1010.155167
